0.226,0.0066,837.13
0.227,0.00726,836.083
0.228,0.00264,828.647
0.229,0,827.496
0.23,0.00066,826.972
0.231,0.0033,823.307
0.232,-0.00066,816.186
0.233,-0.00264,813.882
0.234,-0.00594,813.044
0.235,-0.00528,805.923
0.236,-0.00858,799.745
0.237,-0.0099,798.383
0.238,-0.01056,797.022
0.239,-0.00792,788.854
0.24,-0.01122,780.686
0.241,-0.01122,780.686
0.242,-0.01518,774.507
0.243,-0.01518,774.507
0.244,-0.02046,758.066
0.245,-0.02112,753.459
0.246,-0.02244,749.793
0.247,-0.02244,749.793
0.248,-0.02376,732.41
0.249,-0.0231,726.65
0.25,-0.02376,722.357
0.251,-0.02178,716.074
0.252,-0.02376,703.507
0.253,-0.02574,697.015
0.254,-0.02772,690.732
0.255,-0.02706,685.286
0.256,-0.02706,676.594
0.257,-0.03102,667.065
0.258,-0.03432,657.535
0.259,-0.03564,651.357
0.26,-0.03696,645.178
0.261,-0.03564,631.879
0.262,-0.04224,622.245
0.263,-0.04224,614.496
0.264,-0.04092,606.956
0.265,-0.04158,599.939
0.266,-0.04092,588.106
0.267,-0.04554,575.54
0.268,-0.04818,566.639
0.269,-0.05148,558.366
0.27,-0.04554,549.988
0.271,-0.04818,541.506
0.272,-0.04884,525.903
0.273,-0.05676,515.745
0.274,-0.05082,506.111
0.275,-0.05544,496.686
0.276,-0.05478,488.099
0.277,-0.05544,476.894
0.278,-0.05544,465.689
0.279,-0.05676,453.332
0.28,-0.05874,443.174
0.281,-0.06468,433.226
0.282,-0.06666,423.696
0.283,-0.05874,413.538
0.284,-0.06204,404.009
0.285,-0.06204,390.5
0.286,-0.066,377.41
0.287,-0.07194,366.729
0.288,-0.0726,355.838
0.289,-0.07326,344.947
0.29,-0.07326,334.265
0.291,-0.07062,323.898
0.292,-0.07062,313.322
0.293,-0.0693,302.954
0.294,-0.07062,291.33
0.295,-0.07524,278.45
0.296,-0.07854,267.14
0.297,-0.07656,256.04
0.298,-0.07524,245.044
0.299,-0.08184,234.153
0.3,-0.0792,223.367
0.301,-0.07722,212.581
0.302,-0.08382,201.69
0.303,-0.07986,190.904
0.304,-0.08316,180.537
0.305,-0.07854,169.96
0.306,-0.0858,159.593
0.307,-0.08052,148.283
0.308,-0.08382,139.487
0.309,-0.08316,126.92
0.31,-0.08118,116.448
0.311,-0.0858,106.814
0.312,-0.08448,96.1327
0.313,-0.0825,85.2419
0.314,-0.0825,75.5029
0.315,-0.08778,65.9734
0.316,-0.08646,56.1298
0.317,-0.08448,45.972
0.318,-0.0825,35.8142
0.319,-0.0825,26.2847
0.32,-0.08316,17.3835
0.321,-0.08316,8.37758
0.322,-0.08316,-0.10472
0.323,-0.08448,-8.27286
0.324,-0.08514,-16.5457
0.325,-0.08514,-24.7139
0.326,-0.0858,-32.7773
0.327,-0.08514,-40.8407
0.328,-0.08448,-49.1136
0.329,-0.08184,-57.0723
0.33,-0.08118,-64.0885
0.331,-0.08118,-71
0.332,-0.08316,-78.4351
0.333,-0.08052,-86.0796
0.334,-0.07788,-93.6195
0.335,-0.07986,-100.217
0.336,-0.08118,-107.442
0.337,-0.07854,-114.249
0.338,-0.0759,-121.056
0.339,-0.07722,-127.968
0.34,-0.07458,-134.984
0.341,-0.0759,-139.696
0.342,-0.07194,-145.665
0.343,-0.07128,-151.215
0.344,-0.06996,-156.87
0.345,-0.0693,-162.63
0.346,-0.06798,-168.285
0.347,-0.06468,-174.149
0.348,-0.06534,-179.804
0.349,-0.06468,-185.354
0.35,-0.06204,-190.485
0.351,-0.0627,-195.617
0.352,-0.06072,-200.224
0.353,-0.05874,-204.832
0.354,-0.05676,-209.544
0.355,-0.05808,-213.838
0.356,-0.05742,-218.341
0.357,-0.05478,-222.32
0.358,-0.0528,-226.299
0.359,-0.0528,-230.593
0.36,-0.04884,-234.468
0.361,-0.04686,-238.133
0.362,-0.04686,-242.007
0.363,-0.04224,-245.673
0.364,-0.0429,-248.814
0.365,-0.04158,-251.642
0.366,-0.03828,-254.155
0.367,-0.03696,-256.563
0.368,-0.03432,-258.867
0.369,-0.03366,-260.962
0.37,-0.03432,-262.742
0.371,-0.03168,-264.103
0.372,-0.03036,-265.674
0.373,-0.0297,-267.035
0.374,-0.02772,-269.025
0.375,-0.02706,-270.701
0.376,-0.02376,-272.167
0.377,-0.0231,-272.9
0.378,-0.02244,-273.528
0.379,-0.02112,-273.528
0.38,-0.02046,-273.528
0.381,-0.01716,-273.423
0.382,-0.01716,-273.109
0.383,-0.01386,-272.69
0.384,-0.01452,-271.957
0.385,-0.01452,-271.643
0.386,-0.01386,-272.167
0.387,-0.0132,-272.376
0.388,-0.0132,-272.167
0.389,-0.0099,-271.538
0.39,-0.01056,-270.596
0.391,-0.00858,-269.653
0.392,-0.0066,-268.711
0.393,-0.00528,-267.35
0.394,-0.00396,-265.988
0.395,-0.00132,-263.789
0.396,-0.00198,-262.114
0.397,0,-260.333
0.398,0.00198,-258.658
0.399,0.00264,-256.668
0.4,0.00396,-254.26
0.401,0.00396,-251.537
0.402,0.00858,-248.081
0.403,0.01122,-244.416
0.404,0.01254,-240.751
0.405,0.01716,-236.352
0.406,0.0198,-232.268
0.407,0.0198,-227.242
0.408,0.02442,-221.901
0.409,0.02706,-216.456
0.41,0.02706,-211.324
0.411,0.0297,-206.193
0.412,0.03234,-200.643
0.413,0.03366,-194.465
0.414,0.0363,-188.077
0.415,0.03828,-181.06
0.416,0.0396,-174.149
0.417,0.03894,-167.028
0.418,0.04224,-159.907
0.419,0.04356,-152.158
0.42,0.04488,-144.513
0.421,0.04488,-136.45
0.422,0.04488,-128.386
0.423,0.04488,-120.323
0.424,0.04488,-112.26
0.425,0.04488,-104.196
0.426,0.04488,-96.1327
0.427,0.04488,-88.0693
0.428,0.0462,-80.2153
0.429,0.04818,-72.4661
0.43,0.05148,-65.031
0.431,0.0627,-57.3864
0.432,0.0627,-48.4852
0.433,0.0627,-38.9557
0.434,0.066,-29.7404
0.435,0.06666,-20.4204
0.436,0.06732,-11.1003
0.437,0.06996,-1.67552
0.438,0.07062,7.53982
0.439,0.0726,16.5457
0.44,0.07392,25.6563
0.441,0.07524,34.5575
0.442,0.0759,43.354
0.443,0.07854,52.2552
0.444,0.07986,60.9469
0.445,0.08052,69.5339
0.446,0.0792,78.1209
0.447,0.08184,86.9174
0.448,0.08382,95.7139
0.449,0.08184,105.243
0.45,0.08382,114.145
0.451,0.08514,123.046
0.452,0.08514,131.842
0.453,0.0858,140.534
0.454,0.08646,149.54
0.455,0.08646,158.441
0.456,0.09108,166.923
0.457,0.08712,174.882
0.458,0.09042,182.736
0.459,0.09174,191.218
0.46,0.0924,199.701
0.461,0.08844,208.183
0.462,0.09042,217.084
0.463,0.0924,225.881
0.464,0.0891,234.677
0.465,0.08976,243.473
0.466,0.09306,252.689
0.467,0.09108,261.276
0.468,0.08976,269.758
0.469,0.08844,276.355
0.47,0.08976,285.152
0.471,0.09108,292.378
0.472,0.08778,300.336
0.473,0.08976,308.504
0.474,0.08712,316.568
0.475,0.08646,324.736
0.476,0.0858,333.114
0.477,0.0858,341.491
0.478,0.08316,348.926
0.479,0.08382,354.476
0.48,0.08316,361.178
0.481,0.08514,367.776
0.482,0.07986,375.211
0.483,0.08316,382.541
0.484,0.08052,389.872
0.485,0.08382,397.83
0.486,0.07986,405.265
0.487,0.07722,410.187
0.488,0.0759,415.737
0.489,0.07458,421.288
0.49,0.07656,427.78
0.491,0.07194,434.273
0.492,0.0693,441.289
0.493,0.07062,447.886
0.494,0.066,451.552
0.495,0.06666,455.531
0.496,0.066,459.72
0.497,0.06138,465.06
0.498,0.06072,470.087
0.499,0.06138,475.742
0.5,0.05742,481.292
0.501,0.05346,484.329
0.502,0.05808,486.947
0.503,0.05148,490.088
0.504,0.05016,494.068
0.505,0.04818,498.571
0.506,0.04752,503.283
0.507,0.0462,505.587
0.508,0.04356,506.32
0.509,0.04488,508.31
0.51,0.0363,511.451
0.511,0.03828,514.174
0.512,0.0363,518.049
0.513,0.03762,520.562
0.514,0.03168,520.667
0.515,0.03036,520.248
0.516,0.0264,521.819
0.517,0.02442,524.122
0.518,0.0231,526.321
0.519,0.0231,526.845
0.52,0.02046,524.437
0.521,0.01914,523.18
0.522,0.0165,523.494
0.523,0.01254,523.494
0.524,0.01122,524.332
0.525,0.01188,524.541
0.526,0.01122,521.4
0.527,0.00726,517.944
0.528,0.00462,516.583
0.529,0.0066,515.85
0.53,0.00528,513.022
0.531,0.00396,510.195
0.532,0.00264,507.367
0.533,0.00132,504.749
0.534,-0.0033,502.76
0.535,-0.00396,500.246
0.536,-0.00066,498.675
0.537,-0.00594,495.953
0.538,-0.01056,493.23
0.539,-0.01188,486.004
0.54,-0.01386,481.501
0.541,-0.01782,477.208
0.542,-0.02178,473.543
0.543,-0.02112,469.459
0.544,-0.02574,464.432
0.545,-0.0297,455.531
0.546,-0.02772,447.258
0.547,-0.03234,440.87
0.548,-0.03432,434.168
0.549,-0.03828,427.571
0.55,-0.03696,421.183
0.551,-0.0363,413.748
0.552,-0.04224,405.37
0.553,-0.04224,393.956
0.554,-0.04422,384.95
0.555,-0.04554,376.049
0.556,-0.04884,367.776
0.557,-0.05016,359.084
0.558,-0.05082,350.497
0.559,-0.05082,340.758
0.56,-0.05412,332.59
0.561,-0.05214,319.395
0.562,-0.0561,308.609
0.563,-0.0594,297.928
0.564,-0.066,287.142
0.565,-0.06468,276.67
0.566,-0.066,265.988
0.567,-0.0627,255.202
0.568,-0.06798,244.625
0.569,-0.0726,234.049
0.57,-0.06732,222.739
0.571,-0.0726,211.22
0.572,-0.07392,201.9
0.573,-0.07458,187.134
0.574,-0.07722,175.301
0.575,-0.07524,163.677
0.576,-0.0792,152.053
0.577,-0.07854,140.115
0.578,-0.07854,128.282
0.579,-0.0858,116.972
0.58,-0.08382,105.662
0.581,-0.08316,94.4572
0.582,-0.0858,83.4616
0.583,-0.08778,72.0472
0.584,-0.08712,60.6327
0.585,-0.08646,49.1136
0.586,-0.08646,38.0133
0.587,-0.08646,27.646
0.588,-0.08778,17.174
0.589,-0.08844,6.80678
0.59,-0.08976,-3.45575
0.591,-0.08976,-13.5088
0.592,-0.0891,-22.9336
0.593,-0.09108,-32.3584
0.594,-0.09042,-41.7832
0.595,-0.09174,-50.8938
0.596,-0.09108,-60.4233
0.597,-0.09108,-69.8481
0.598,-0.0891,-78.4351
0.599,-0.08976,-86.6032
0.6,-0.09174,-94.7714
0.601,-0.08778,-102.94
0.602,-0.08514,-111.212
0.603,-0.08778,-118.647
0.604,-0.0858,-126.92
0.605,-0.08382,-134.46
0.606,-0.0858,-141.476
0.607,-0.07986,-148.911
0.608,-0.08118,-155.614
0.609,-0.0792,-162.944
0.61,-0.0792,-169.646
0.611,-0.0759,-176.348
0.612,-0.07656,-181.375
0.613,-0.07326,-187.344
0.614,-0.07524,-193.417
0.615,-0.0726,-199.491
0.616,-0.07392,-205.879
0.617,-0.07062,-212.267
0.618,-0.06732,-218.55
0.619,-0.066,-224.205
0.62,-0.06468,-229.86
0.621,-0.06204,-234.991
0.622,-0.06006,-239.913
0.623,-0.05544,-244.73
0.624,-0.05214,-248.919
0.625,-0.05214,-252.375
0.626,-0.05214,-255.726
0.627,-0.04818,-259.181
0.628,-0.04554,-262.532
0.629,-0.0396,-265.674
0.63,-0.03696,-269.025
0.631,-0.03696,-271.748
0.632,-0.03234,-274.261
0.633,-0.03102,-275.937
0.634,-0.02706,-277.298
0.635,-0.02508,-278.24
0.636,-0.02574,-278.869
0.637,-0.0198,-279.392
0.638,-0.01914,-280.021
0.639,-0.01452,-279.183
0.64,-0.01452,-278.869
0.641,-0.01518,-279.183
0.642,-0.01122,-279.497
0.643,-0.01122,-279.183
0.644,-0.00792,-278.24
0.645,-0.0066,-276.984
0.646,-0.0066,-275.832
0.647,-0.00462,-274.156
0.648,-0.00264,-272.481
0.649,0,-270.805
0.65,0.00132,-268.083
0.651,0.00132,-265.674
0.652,0.0066,-263.37
0.653,0.0099,-261.171
0.654,0.01188,-258.239
0.655,0.01386,-254.993
0.656,0.01848,-250.804
0.657,0.0231,-246.196
0.658,0.02508,-240.96
0.659,0.03168,-235.41
0.66,0.03234,-228.917
0.661,0.033,-222.425
0.662,0.03696,-217.189
0.663,0.04224,-208.811
0.664,0.04422,-201.376
0.665,0.0462,-193.522
0.666,0.04884,-185.982
0.667,0.05148,-177.919
0.668,0.05412,-169.227
0.669,0.05544,-160.117
0.67,0.05742,-150.901
0.671,0.05808,-141.476
0.672,0.06006,-131.842
0.673,0.06336,-122.313
0.674,0.06336,-112.469
0.675,0.066,-102.416
0.676,0.0693,-92.4675
0.677,0.06864,-81.7861
0.678,0.06864,-71.2094
0.679,0.07128,-60.2139
0.68,0.07392,-49.323
0.681,0.07392,-38.4322
0.682,0.07722,-28.0649
0.683,0.07986,-16.9646
0.684,0.08184,-6.07375
0.685,0.08316,4.81711
0.686,0.08448,15.2891
0.687,0.0858,25.7611
0.688,0.08646,36.1283
0.689,0.08646,46.3909
0.69,0.0858,56.6534
0.691,0.08778,67.0206
0.692,0.09042,77.0737
0.693,0.09306,87.3363
0.694,0.0924,97.2847
0.695,0.09108,106.919
0.696,0.09438,116.239
0.697,0.09504,126.083
0.698,0.0957,135.926
0.699,0.0957,145.665
0.7,0.09504,155.195
0.701,0.09438,164.724
0.702,0.0924,174.044
0.703,0.09504,182.841
0.704,0.09108,191.532
0.705,0.09438,199.91
0.706,0.09174,209.23
0.707,0.0924,218.655
0.708,0.09108,226.928
0.709,0.0891,235.096
0.71,0.0891,242.426
0.711,0.0891,252.165
0.712,0.08844,259.391
0.713,0.08514,267.14
0.714,0.0858,274.994
0.715,0.08778,282.639
0.716,0.08184,290.388
0.717,0.0792,297.928
0.718,0.07656,305.363
0.719,0.0759,313.007
0.72,0.0726,319.395
0.721,0.06996,323.584
0.722,0.06798,329.763
0.723,0.06468,334.475
0.724,0.0627,340.13
0.725,0.06006,345.366
0.726,0.05874,350.602
0.727,0.05544,355.838
0.728,0.05346,361.178
0.729,0.0495,365.577
0.73,0.04554,368.195
0.731,0.04752,370.498
0.732,0.04554,373.431
0.733,0.04422,376.258
0.734,0.03894,379.295
0.735,0.0396,382.541
0.736,0.03366,385.788
0.737,0.0297,387.254
0.738,0.0264,388.72
0.739,0.02442,388.72
0.74,0.0231,388.51
0.741,0.0165,389.243
0.742,0.01716,389.348
0.743,0.01188,388.929
0.744,0.01254,389.139
0.745,0.00858,388.929
0.746,0.00726,388.301
0.747,0.00462,384.95
0.748,0.00198,381.599
0.749,0.00132,379.4
0.75,-0.00198,377.305
0.751,-0.00132,375.42
0.752,-0.00462,373.745
0.753,-0.00594,371.65
0.754,-0.00924,368.299
0.755,-0.01188,363.482
0.756,-0.01518,357.618
0.757,-0.01914,352.906
0.758,-0.0231,348.298
0.759,-0.02442,343.167
0.76,-0.02904,337.512
0.761,-0.03366,332.066
0.762,-0.03762,325.783
0.763,-0.04092,318.243
0.764,-0.04752,310.18
0.765,-0.05082,299.708
0.766,-0.05214,289.76
0.767,-0.05478,280.23
0.768,-0.05676,270.701
0.769,-0.05676,260.647
0.77,-0.05742,250.804
0.771,-0.05874,240.96
0.772,-0.06468,231.116
0.773,-0.06468,220.435
0.774,-0.06732,209.754
0.775,-0.07062,198.234
0.776,-0.07128,189.019
0.777,-0.0726,175.72
0.778,-0.07392,162.525
0.779,-0.07854,150.273
0.78,-0.0792,137.811
0.781,-0.08052,125.35
0.782,-0.0858,112.993
0.783,-0.08382,100.217
0.784,-0.08316,88.0693
0.785,-0.08712,75.3982
0.786,-0.09108,63.3555
0.787,-0.09042,50.7891
0.788,-0.0891,38.851
0.789,-0.08778,27.0177
0.79,-0.0891,15.8127
0.791,-0.09042,4.81711
0.792,-0.09174,-6.07375
0.793,-0.09372,-16.441
0.794,-0.09438,-26.913
0.795,-0.0957,-36.8614
0.796,-0.09768,-47.438
0.797,-0.0957,-57.5959
0.798,-0.09438,-67.7537
0.799,-0.0924,-77.4926
0.8,-0.09438,-86.708
0.801,-0.09438,-96.028
0.802,-0.0924,-105.139
0.803,-0.08778,-113.935
0.804,-0.09174,-122.313
0.805,-0.08976,-131.423
0.806,-0.08844,-140.115
0.807,-0.08646,-148.178
0.808,-0.08514,-156.137
0.809,-0.0858,-164.096
0.81,-0.08052,-171.636
0.811,-0.0792,-176.976
0.812,-0.07326,-183.364
0.813,-0.07392,-189.647
0.814,-0.07062,-195.721
0.815,-0.06666,-202.004
0.816,-0.06402,-207.659
0.817,-0.06072,-213.314
0.818,-0.05874,-218.655
0.819,-0.05544,-223.263
0.82,-0.05346,-227.661
0.821,-0.05478,-231.431
0.822,-0.05082,-235.096
0.823,-0.0462,-238.761
0.824,-0.04422,-242.007
0.825,-0.04026,-244.625
0.826,-0.0363,-246.824
0.827,-0.033,-248.814
0.828,-0.03036,-250.699
0.829,-0.02904,-253.003
0.83,-0.02244,-254.888
0.831,-0.02376,-256.04
0.832,-0.01914,-256.668
0.833,-0.01452,-256.878
0.834,-0.01056,-256.459
0.835,-0.00726,-255.516
0.836,-0.0066,-254.26
0.837,-0.00462,-252.689
0.838,-0.00264,-251.223
0.839,0,-249.233
0.84,0,-247.139
0.841,0.00198,-245.044
0.842,0.0066,-243.264
0.843,0.00792,-240.646
0.844,0.01188,-237.609
0.845,0.01716,-233.944
0.846,0.01914,-229.755
0.847,0.0264,-224.31
0.848,0.03366,-218.969
0.849,0.03366,-212.895
0.85,0.03828,-206.193
0.851,0.04818,-198.968
0.852,0.0495,-191.742
0.853,0.05544,-182.108
0.854,0.0561,-172.892
0.855,0.06204,-163.468
0.856,0.06072,-153.833
0.857,0.06666,-144.094
0.858,0.06666,-133.727
0.859,0.07128,-122.941
0.86,0.0726,-111.736
0.861,0.07392,-100.531
0.862,0.07458,-89.326
0.863,0.07524,-78.4351
0.864,0.0759,-67.5442
0.865,0.07656,-56.6534
0.866,0.07722,-45.7625
0.867,0.07788,-34.8717
0.868,0.07854,-23.9808
0.869,0.0792,-13.09
0.87,0.07854,-1.98968
0.871,0.0792,8.27286
0.872,0.0825,18.0118
0.873,0.09372,27.7507
0.874,0.09438,39.0605
0.875,0.09504,50.7891
0.876,0.0957,61.8894
0.877,0.09834,73.3038
0.878,0.09768,84.4041
0.879,0.09438,95.295
0.88,0.09438,105.662
0.881,0.09768,116.239
0.882,0.09438,126.92
0.883,0.09438,137.183
0.884,0.0957,147.131
0.885,0.0924,156.556
0.886,0.09438,165.771
0.887,0.09438,175.091
0.888,0.09438,184.411
0.889,0.08844,193.208
0.89,0.08844,200.852
0.891,0.08448,208.288
0.892,0.0825,217.189
0.893,0.08052,225.147
0.894,0.07722,231.954
0.895,0.07326,238.552
0.896,0.0759,245.149
0.897,0.07194,251.746
0.898,0.06864,258.344
0.899,0.06534,264.417
0.9,0.06468,270.596
0.901,0.0561,276.67
0.902,0.05346,281.696
0.903,0.05148,285.78
0.904,0.04554,288.817
0.905,0.04356,291.645
0.906,0.03828,293.948
0.907,0.03762,296.252
0.908,0.03366,298.661
0.909,0.02772,300.965
0.91,0.02244,302.64
0.911,0.02244,304.001
0.912,0.0198,305.572
0.913,0.01584,306.201
0.914,0.01188,306.201
0.915,0.01056,304.316
0.916,0.00924,302.326
0.917,0.00528,300.755
0.918,0.00132,299.289
0.919,-0.00066,297.509
0.92,-0.00198,295.833
0.921,-0.00066,293.948
0.922,-0.00726,292.168
0.923,-0.01122,289.655
0.924,-0.01782,285.78
0.925,-0.02112,280.23
0.926,-0.02376,274.785
0.927,-0.02838,268.501
0.928,-0.033,262.323
0.929,-0.04224,254.993
0.93,-0.05082,247.767
0.931,-0.05214,239.494
0.932,-0.0528,231.326
0.933,-0.05544,222.425
0.934,-0.05808,213.524
0.935,-0.0627,203.785
0.936,-0.06732,194.046
0.937,-0.06468,183.05
0.938,-0.07326,172.473
0.939,-0.0726,161.164
0.94,-0.0792,147.445
0.941,-0.0792,135.298
0.942,-0.0825,122.732
0.943,-0.08514,110.27
0.944,-0.08382,97.3894
0.945,-0.08712,84.4041
0.946,-0.09108,71.8378
0.947,-0.09042,58.7478
0.948,-0.09042,45.6578
0.949,-0.08844,32.5678
0.95,-0.09042,20.6298
0.951,-0.09174,8.37758
0.952,-0.09438,-3.45575
0.953,-0.09504,-15.3938
0.954,-0.09636,-26.913
0.955,-0.09636,-38.0133
0.956,-0.09768,-48.9041
0.957,-0.09702,-59.4808
0.958,-0.09636,-70.0575
0.959,-0.0957,-80.6342
0.96,-0.0957,-91.3156
0.961,-0.09636,-101.055
0.962,-0.09702,-110.794
0.963,-0.09768,-120.532
0.964,-0.09834,-130.271
0.965,-0.099,-140.115
0.966,-0.0924,-149.54
0.967,-0.0858,-158.965
0.968,-0.07986,-168.494
0.969,-0.08316,-174.568
0.97,-0.07986,-181.375
0.971,-0.07062,-188.077
0.972,-0.06732,-193.941
0.973,-0.06468,-199.805
0.974,-0.06204,-205.46
0.975,-0.05544,-210.591
0.976,-0.05412,-215.199
0.977,-0.05082,-219.283
0.978,-0.04422,-222.844
0.979,-0.04158,-225.776
0.98,-0.03762,-228.708
0.981,-0.03564,-230.907
0.982,-0.033,-233.106
0.983,-0.03036,-234.991
0.984,-0.0231,-236.038
0.985,-0.02046,-236.981
0.986,-0.01782,-237.295
0.987,-0.0132,-237.4
0.988,-0.00924,-237.4
0.989,-0.00792,-236.667
0.99,-0.00462,-235.619
0.991,-0.00066,-234.153
0.992,0.00132,-231.85
0.993,0.00264,-229.65
0.994,0.00462,-226.823
0.995,0.0066,-224.1
0.996,0.01188,-220.749
0.997,0.02112,-217.712
0.998,0.02772,-212.372
0.999,0.03366,-207.136
1,0.03828,-201.062
1.001,0.0462,-194.36
1.002,0.05412,-187.658
1.003,0.05742,-179.28
1.004,0.0594,-169.227
1.005,0.06138,-159.174
1.006,0.06336,-149.121
1.007,0.06534,-139.068
1.008,0.066,-129.224
